date,name,rrday,snow,tday,tmax,tmin
2004-06-12,Helsinki Kaisaniemi,12.4,0,12.1,13.7,9.7
2004-06-13,Helsinki Helsinki-Malmi lentoasema,NA,NA,16.5,21.8,11.2
2004-06-13,Helsinki Kaisaniemi,0,0,16.1,21.6,11.1
2004-06-14,Helsinki Helsinki-Malmi lentoasema,NA,NA,13.3,20,11.2
2004-06-14,Helsinki Kaisaniemi,1.6,0,13.7,20.4,11
2004-06-15,Helsinki Helsinki-Malmi lentoasema,NA,NA,12.6,16.5,9.2
2004-06-15,Helsinki Kaisaniemi,0,0,13.2,16.7,10
2004-06-16,Helsinki Helsinki-Malmi lentoasema,NA,NA,10.4,15.4,8.6
2004-06-16,Helsinki Kaisaniemi,3.1,0,11.1,15.7,8.8
2004-06-17,Helsinki Helsinki-Malmi lentoasema,NA,NA,11,15.9,6
2004-06-17,Helsinki Kaisaniemi,1.1,0,11.1,15.7,7.1
2004-06-18,Helsinki Helsinki-Malmi lentoasema,NA,NA,10.9,15.8,6.3
2004-06-18,Helsinki Kaisaniemi,0.1,0,11.9,15.2,7.7
2004-06-19,Helsinki Helsinki-Malmi lentoasema,NA,NA,11.2,15.9,3.1
2004-06-19,Helsinki Kaisaniemi,0.3,0,12.2,15.6,7.4
2004-06-20,Helsinki Helsinki-Malmi lentoasema,NA,NA,12.6,15.9,7.6
2004-06-20,Helsinki Kaisaniemi,5.2,0,13,16.6,11.1
2004-06-21,Helsinki Helsinki-Malmi lentoasema,NA,NA,12.1,16.3,4.3
2004-06-21,Helsinki Kaisaniemi,0,0,13.1,16.1,8.4
2004-06-22,Helsinki Helsinki-Malmi lentoasema,NA,NA,14.4,18.7,10.3
2004-06-22,Helsinki Kaisaniemi,0,0,14.3,17.4,11.3
2004-06-23,Helsinki Helsinki-Malmi lentoasema,NA,NA,13.3,16.6,11.7
2004-06-23,Helsinki Kaisaniemi,0,0,13.5,16.2,11.4
2004-06-24,Helsinki Helsinki-Malmi lentoasema,NA,NA,11.9,14.8,5.3
2004-06-24,Helsinki Kaisaniemi,10.2,0,12.6,15.3,8.6
2004-06-25,Helsinki Helsinki-Malmi lentoasema,NA,NA,15.9,20.2,12.8
2004-06-25,Helsinki Kaisaniemi,1.8,0,15.5,19.2,13.2
2004-06-26,Helsinki Helsinki-Malmi lentoasema,NA,NA,14.7,20,11.4
2004-06-26,Helsinki Kaisaniemi,0.2,0,15.3,18.2,12.6
2004-06-27,Helsinki Helsinki-Malmi lentoasema,NA,NA,13.7,17.1,10.9
2004-06-27,Helsinki Kaisaniemi,10.6,0,14.3,17.2,12.9
2004-06-28,Helsinki Helsinki-Malmi lentoasema,NA,NA,14.9,16.5,13.5
2004-06-28,Helsinki Kaisaniemi,0.1,0,14.7,16.2,13.6
2004-06-29,Helsinki Helsinki-Malmi lentoasema,NA,NA,16.8,19.9,12.4
2004-06-29,Helsinki Kaisaniemi,0.1,0,16.2,19.5,13.3
2004-06-30,Helsinki Helsinki-Malmi lentoasema,NA,NA,14,19,12.9
2004-06-30,Helsinki Kaisaniemi,27,0,14,17.9,12.7
2004-07-01,Helsinki Helsinki-Malmi lentoasema,NA,NA,14.6,18.4,12.1
2004-07-01,Helsinki Kaisaniemi,0,0,14.3,17.3,11.6
2004-07-02,Helsinki Helsinki-Malmi lentoasema,NA,NA,15.7,20.5,9.3
2004-07-02,Helsinki Kaisaniemi,3.9,0,15.6,20.2,11.6
2004-07-03,Helsinki Helsinki-Malmi lentoasema,NA,NA,12.9,16,11
2004-07-03,Helsinki Kaisaniemi,31.8,0,13,15.3,10.9
2004-07-04,Helsinki Helsinki-Malmi lentoasema,NA,NA,14.9,19.4,11.8
2004-07-04,Helsinki Kaisaniemi,0.2,0,14.9,19.1,11.2
2004-07-05,Helsinki Helsinki-Malmi lentoasema,NA,NA,14.3,19.4,8.6
2004-07-05,Helsinki Kaisaniemi,0,0,14.8,18.7,10.7
2004-07-06,Helsinki Helsinki-Malmi lentoasema,NA,NA,14.4,17.8,11
2004-07-06,Helsinki Kaisaniemi,0.3,0,14.5,17.6,11.9
2004-07-07,Helsinki Helsinki-Malmi lentoasema,NA,NA,13.8,17.8,10
2004-07-07,Helsinki Kaisaniemi,0.6,0,14.1,17.5,11.9
2004-07-08,Helsinki Helsinki-Malmi lentoasema,NA,NA,14.9,19.3,8.4
2004-07-08,Helsinki Kaisaniemi,0,0,15.1,18.7,9.8
2004-07-09,Helsinki Helsinki-Malmi lentoasema,NA,NA,15.1,20.1,6.8
2004-07-09,Helsinki Kaisaniemi,0,0,16.1,20.1,10.4
2004-07-10,Helsinki Helsinki-Malmi lentoasema,NA,NA,15.8,19.1,14.5
2004-07-10,Helsinki Kaisaniemi,5.2,0,15.9,18.3,14.3
2004-07-11,Helsinki Helsinki-Malmi lentoasema,NA,NA,15.7,19.9,11.3
2004-07-11,Helsinki Kaisaniemi,1.6,0,15.7,18.8,12.7
2004-07-12,Helsinki Helsinki-Malmi lentoasema,NA,NA,15.6,18.9,12.5
2004-07-12,Helsinki Kaisaniemi,0.8,0,15.8,18.9,13.1
2004-07-13,Helsinki Helsinki-Malmi lentoasema,NA,NA,16.4,19.5,14.2
2004-07-13,Helsinki Kaisaniemi,0.8,0,16.3,18.3,14.3
2004-07-14,Helsinki Helsinki-Malmi lentoasema,NA,NA,16.1,18.9,14
2004-07-14,Helsinki Kaisaniemi,0.1,0,16.4,18.7,14.3
2004-07-15,Helsinki Helsinki-Malmi lentoasema,NA,NA,15.2,18.3,13.4
2004-07-15,Helsinki Herttoniemi,NA,NA,15.6,18.5,13.7
2004-07-15,Helsinki Kaisaniemi,0,0,15.6,17.9,13.5
2004-07-16,Helsinki Helsinki-Malmi lentoasema,NA,NA,16.4,22,9.1
2004-07-16,Helsinki Herttoniemi,NA,NA,16.4,21.3,11.6
2004-07-16,Helsinki Kaisaniemi,0,0,16.9,22,10.9
2004-07-17,Helsinki Helsinki-Malmi lentoasema,NA,NA,16.7,20.8,11.6
2004-07-17,Helsinki Herttoniemi,NA,NA,16.8,20.6,14.1
2004-07-17,Helsinki Kaisaniemi,0,0,17.3,20.7,13.8
2004-07-18,Helsinki Helsinki-Malmi lentoasema,NA,NA,NA,22.4,NA
2004-07-18,Helsinki Herttoniemi,NA,NA,17.6,21.9,12.4
2004-07-18,Helsinki Kaisaniemi,0,0,17.6,21.8,11.7
2004-07-19,Helsinki Helsinki-Malmi lentoasema,NA,NA,18.7,24.2,9.7
2004-07-19,Helsinki Herttoniemi,NA,NA,19.1,23.2,12.6
2004-07-19,Helsinki Kaisaniemi,14.2,0,19.1,22.9,12.7
2004-07-20,Helsinki Helsinki-Malmi lentoasema,NA,NA,18.5,21.2,16
2004-07-20,Helsinki Herttoniemi,NA,NA,18.1,20.3,15.8
2004-07-20,Helsinki Kaisaniemi,0,0,18.2,20.3,15.9
2004-07-21,Helsinki Helsinki-Malmi lentoasema,NA,NA,17.3,22.1,9.5
2004-07-21,Helsinki Herttoniemi,NA,NA,18.3,22.5,13.2
2004-07-21,Helsinki Kaisaniemi,0,0,18.2,21.3,12.8
2004-07-22,Helsinki Helsinki-Malmi lentoasema,NA,NA,19,NA,NA
2004-07-22,Helsinki Herttoniemi,NA,NA,19.5,23.4,16
2004-07-22,Helsinki Kaisaniemi,0,0,19.8,22.8,16.2
2004-07-23,Helsinki Helsinki-Malmi lentoasema,NA,NA,19.2,22.8,14
2004-07-23,Helsinki Herttoniemi,NA,NA,19.4,22.6,16.6
2004-07-23,Helsinki Kaisaniemi,1.7,0,19.7,22.6,16.5
2004-07-24,Helsinki Helsinki-Malmi lentoasema,NA,NA,19.6,22.9,15.8
2004-07-24,Helsinki Herttoniemi,NA,NA,19.3,22.1,16.2
2004-07-24,Helsinki Kaisaniemi,0,0,19.6,22.1,16.8
2004-07-25,Helsinki Helsinki-Malmi lentoasema,NA,NA,19,21.2,16.1
2004-07-25,Helsinki Herttoniemi,NA,NA,18.5,20.6,16.8
2004-07-25,Helsinki Kaisaniemi,0,0,18.8,20.9,16.4
2004-07-26,Helsinki Helsinki-Malmi lentoasema,NA,NA,16.3,21.6,10.5
2004-07-26,Helsinki Herttoniemi,NA,NA,17.1,21.1,13.2
2004-07-26,Helsinki Kaisaniemi,0,0,17.1,20.6,13.1
2004-07-27,Helsinki Helsinki-Malmi lentoasema,NA,NA,17.1,20.9,9.3
2004-07-27,Helsinki Herttoniemi,NA,NA,18.1,21.3,12.5
2004-07-27,Helsinki Kaisaniemi,38.2,0,18.1,20.8,12.3
2004-07-28,Helsinki Helsinki-Malmi lentoasema,NA,NA,16.2,19.3,14.9
2004-07-28,Helsinki Herttoniemi,NA,NA,16.2,20.3,14.9
2004-07-28,Helsinki Kaisaniemi,28.2,0,16.6,19.9,15.5
2004-07-29,Helsinki Helsinki-Malmi lentoasema,NA,NA,15.7,17.3,14.6
2004-07-29,Helsinki Herttoniemi,NA,NA,15.6,17,14.5
2004-07-29,Helsinki Kaisaniemi,29.9,0,15.8,17.6,14.2
2004-07-30,Helsinki Helsinki-Malmi lentoasema,NA,NA,17.1,19.7,15.6
2004-07-30,Helsinki Herttoniemi,NA,NA,17,19.5,15.4
2004-07-30,Helsinki Kaisaniemi,6.7,0,17.4,20,15.5
2004-07-31,Helsinki Helsinki-Malmi lentoasema,NA,NA,17.1,21.2,15.9
2004-07-31,Helsinki Herttoniemi,NA,NA,17.1,20.6,15.7
2004-07-31,Helsinki Kaisaniemi,12.5,0,17.3,20.5,16.2
2004-08-01,Helsinki Helsinki-Malmi lentoasema,NA,NA,17.9,20.9,15.4
2004-08-01,Helsinki Herttoniemi,NA,NA,17.5,20.6,15.3
2004-08-01,Helsinki Kaisaniemi,0.2,0,17.9,20.5,15.7
2004-08-02,Helsinki Helsinki-Malmi lentoasema,NA,NA,20.6,24.7,15.9
2004-08-02,Helsinki Herttoniemi,NA,NA,20.2,24.6,16.4
2004-08-02,Helsinki Kaisaniemi,2.5,0,20.7,24,16.6
2004-08-03,Helsinki Helsinki-Malmi lentoasema,NA,NA,21.3,24.9,19
2004-08-03,Helsinki Herttoniemi,NA,NA,21.2,24,18.9
2004-08-03,Helsinki Kaisaniemi,0,0,21.4,24.4,19
2004-08-04,Helsinki Helsinki-Malmi lentoasema,NA,NA,21,25,15.6
2004-08-04,Helsinki Herttoniemi,NA,NA,21.1,24.2,18
2004-08-04,Helsinki Kaisaniemi,0,0,21.5,24.3,18.2
2004-08-05,Helsinki Helsinki-Malmi lentoasema,NA,NA,20,26.3,13.2
2004-08-05,Helsinki Kaisaniemi,0,0,21.4,25.4,16.3
2004-08-06,Helsinki Helsinki-Malmi lentoasema,NA,NA,21.5,27.5,14.4
2004-08-06,Helsinki Kaisaniemi,0,0,21.9,25.7,17.6
2004-08-07,Helsinki Helsinki-Malmi lentoasema,NA,NA,21.3,27,13.1
2004-08-07,Helsinki Kaisaniemi,0,0,22,25.7,15.9
2004-08-08,Helsinki Helsinki-Malmi lentoasema,NA,NA,22,28.9,14
2004-08-08,Helsinki Kaisaniemi,0,0,22.4,27,16.8
2004-08-09,Helsinki Kaisaniemi,0.3,0,19.7,24.4,17.6
2004-08-10,Helsinki Herttoniemi,NA,NA,18.1,21.8,13.7
2004-08-10,Helsinki Kaisaniemi,0,0,18.3,21.3,13.8
2004-08-11,Helsinki Helsinki-Malmi lentoasema,NA,NA,16.7,24.4,14
2004-08-11,Helsinki Herttoniemi,NA,NA,17.5,23.6,14.8
2004-08-11,Helsinki Kaisaniemi,12.7,0,17.6,22.7,15.3
2004-08-12,Helsinki Helsinki-Malmi lentoasema,NA,NA,15.2,20.4,9.6
2004-08-12,Helsinki Herttoniemi,NA,NA,15.3,20.2,10.9
2004-08-12,Helsinki Kaisaniemi,0.1,0,15.9,20.4,11.1
2004-08-13,Helsinki Helsinki-Malmi lentoasema,NA,NA,13.8,19.1,10
2004-08-13,Helsinki Herttoniemi,NA,NA,14,19,11.3
2004-08-13,Helsinki Kaisaniemi,0,0,14.7,18.4,11.7
2004-08-14,Helsinki Helsinki-Malmi lentoasema,NA,NA,10.5,14.8,7.1
2004-08-14,Helsinki Herttoniemi,NA,NA,11.3,15.6,7.7
2004-08-14,Helsinki Kaisaniemi,0,0,11.7,15.9,8.2
2004-08-15,Helsinki Helsinki-Malmi lentoasema,NA,NA,11.7,16.4,2.5
2004-08-15,Helsinki Herttoniemi,NA,NA,12.8,16.7,6.5
2004-08-15,Helsinki Kaisaniemi,6.8,0,12.9,17.3,5.8
2004-08-16,Helsinki Helsinki-Malmi lentoasema,NA,NA,14.8,19.4,10.7
2004-08-16,Helsinki Herttoniemi,NA,NA,15.5,19.6,11.8
2004-08-16,Helsinki Kaisaniemi,0,0,15.7,19.4,12
2004-08-17,Helsinki Helsinki-Malmi lentoasema,NA,NA,14.7,17.3,10.3
2004-08-17,Helsinki Herttoniemi,NA,NA,15.1,17.8,12.4
2004-08-17,Helsinki Kaisaniemi,12.2,0,15.6,17.4,12.9
2004-08-18,Helsinki Helsinki-Malmi lentoasema,NA,NA,15.6,19.5,11
2004-08-18,Helsinki Herttoniemi,NA,NA,15.8,20.6,13.2
2004-08-18,Helsinki Kaisaniemi,2.2,0,16.7,21.5,13.6
2004-08-19,Helsinki Helsinki-Malmi lentoasema,NA,NA,14.6,18.3,7.1
2004-08-19,Helsinki Herttoniemi,NA,NA,15.6,18.9,11.6
2004-08-19,Helsinki Kaisaniemi,5.1,0,15.9,19,11.7
2004-08-20,Helsinki Helsinki-Malmi lentoasema,NA,NA,19.1,21.2,16.7
2004-08-20,Helsinki Kaisaniemi,0,0,19.3,21.2,17
2004-08-21,Helsinki Helsinki-Malmi lentoasema,NA,NA,17.9,20.4,16.8
2004-08-21,Helsinki Kaisaniemi,0.1,0,18.1,20.3,16.8
2004-08-22,Helsinki Helsinki-Malmi lentoasema,NA,NA,16.8,19.2,15.5
2004-08-22,Helsinki Kaisaniemi,2.1,0,17.1,19,16
2004-08-23,Helsinki Helsinki-Malmi lentoasema,NA,NA,13.2,17,10.2
2004-08-23,Helsinki Kaisaniemi,0.5,0,14.2,16.5,12.7
2004-08-24,Helsinki Helsinki-Malmi lentoasema,NA,NA,12.5,17.8,9.5
2004-08-24,Helsinki Herttoniemi,NA,NA,13.8,17.7,10.7
2004-08-24,Helsinki Kaisaniemi,0,0,13.7,17.7,10.8
2004-08-25,Helsinki Helsinki-Malmi lentoasema,NA,NA,11.8,16.9,2.3
2004-08-25,Helsinki Herttoniemi,NA,NA,12.9,17.3,5.9
2004-08-25,Helsinki Kaisaniemi,7.4,0,13.2,17.1,6.1
2004-08-26,Helsinki Helsinki-Malmi lentoasema,NA,NA,13.5,14.4,11.8
2004-08-26,Helsinki Herttoniemi,NA,NA,13.8,15.3,12.5
2004-08-26,Helsinki Kaisaniemi,12.1,0,14,15.9,12.4
2004-08-27,Helsinki Helsinki-Malmi lentoasema,NA,NA,16,18.5,14.3
2004-08-27,Helsinki Herttoniemi,NA,NA,16,NA,NA
2004-08-27,Helsinki Kaisaniemi,0,0,16.3,17.8,14.5
2004-08-28,Helsinki Helsinki-Malmi lentoasema,NA,NA,16,19,14
2004-08-28,Helsinki Herttoniemi,NA,NA,16.3,19.4,14.5
2004-08-28,Helsinki Kaisaniemi,6.3,0,16.4,18.9,14.7
2004-08-29,Helsinki Helsinki-Malmi lentoasema,NA,NA,15.6,18.6,13.3
2004-08-29,Helsinki Herttoniemi,NA,NA,15.9,18.6,14.9
2004-08-29,Helsinki Kaisaniemi,2.6,0,16.2,18.5,14
2004-08-30,Helsinki Helsinki-Malmi lentoasema,NA,NA,15.6,18.8,9.3
2004-08-30,Helsinki Herttoniemi,NA,NA,15.4,18.3,11.5
2004-08-30,Helsinki Kaisaniemi,5.7,0,16.6,19.1,13.3
2004-08-31,Helsinki Helsinki-Malmi lentoasema,NA,NA,16.7,21.1,12.9
2004-08-31,Helsinki Kaisaniemi,4.7,0,17.5,20.2,14.9
2004-09-01,Helsinki Helsinki-Malmi lentoasema,NA,NA,14.6,16.8,12.6
2004-09-01,Helsinki Kaisaniemi,1,0,15.3,17.3,13.5
2004-09-02,Helsinki Helsinki-Malmi lentoasema,NA,NA,13.3,16.6,7.9
2004-09-02,Helsinki Kaisaniemi,10,0,14.7,17.5,12
2004-09-03,Helsinki Helsinki-Malmi lentoasema,NA,NA,17.8,21.8,13.6
2004-09-03,Helsinki Herttoniemi,NA,NA,17.8,21,13.5
2004-09-03,Helsinki Kaisaniemi,0,0,17.9,20.6,13.7
2004-09-04,Helsinki Helsinki-Malmi lentoasema,NA,NA,14.5,17.4,11.9
2004-09-04,Helsinki Herttoniemi,NA,NA,14.7,18.1,13
2004-09-04,Helsinki Kaisaniemi,0,0,15,18,13.7
2004-09-05,Helsinki Helsinki-Malmi lentoasema,NA,NA,14.5,19.2,7.2
2004-09-05,Helsinki Herttoniemi,NA,NA,14.8,19.6,9.9
2004-09-05,Helsinki Kaisaniemi,0,0,15.5,19.5,10.3
2004-09-06,Helsinki Helsinki-Malmi lentoasema,NA,NA,16.5,20.4,14.6
2004-09-06,Helsinki Herttoniemi,NA,NA,16.9,NA,NA
2004-09-06,Helsinki Kaisaniemi,0,0,16.9,20.3,15.2
2004-09-07,Helsinki Helsinki-Malmi lentoasema,NA,NA,10.9,15.8,9
2004-09-07,Helsinki Herttoniemi,NA,NA,11.3,15.6,9.4
2004-09-07,Helsinki Kaisaniemi,2.4,0,11.9,16.3,9.7
2004-09-08,Helsinki Helsinki-Malmi lentoasema,NA,NA,8.5,12.4,5.8
2004-09-08,Helsinki Herttoniemi,NA,NA,9.1,12.5,7.4
2004-09-08,Helsinki Kaisaniemi,0,0,9.4,12.6,7.7
2004-09-09,Helsinki Helsinki-Malmi lentoasema,NA,NA,8.2,12.6,1.1
2004-09-09,Helsinki Herttoniemi,NA,NA,8.7,12.9,3.2
2004-09-09,Helsinki Kaisaniemi,0,0,9.1,12.9,3.7
2004-09-10,Helsinki Helsinki-Malmi lentoasema,NA,NA,13.9,18,10.2
2004-09-10,Helsinki Herttoniemi,NA,NA,13.8,16.9,10.7
2004-09-10,Helsinki Kaisaniemi,0,0,14,17.2,10.7
2004-09-11,Helsinki Helsinki-Malmi lentoasema,NA,NA,14.3,18.7,11.4
2004-09-11,Helsinki Herttoniemi,NA,NA,14.3,NA,NA
2004-09-11,Helsinki Kaisaniemi,0,0,14.5,17.7,11.4
2004-09-12,Helsinki Helsinki-Malmi lentoasema,NA,NA,14.2,NA,NA
2004-09-12,Helsinki Kaisaniemi,9.1,0,15.2,16.9,12.2
2004-09-13,Helsinki Helsinki-Malmi lentoasema,NA,NA,14.9,17.1,13.4
2004-09-13,Helsinki Herttoniemi,NA,NA,14.7,17,13.3
2004-09-13,Helsinki Kaisaniemi,0.2,0,14.9,17.1,13.2
2004-09-14,Helsinki Helsinki-Malmi lentoasema,NA,NA,14.5,16.2,13.5
2004-09-14,Helsinki Herttoniemi,NA,NA,14.3,16.1,13.3
2004-09-14,Helsinki Kaisaniemi,1.2,0,14.5,16.4,13.4
2004-09-15,Helsinki Helsinki-Malmi lentoasema,NA,NA,14,15.7,12.4
2004-09-15,Helsinki Herttoniemi,NA,NA,13.8,16.1,12.1
2004-09-15,Helsinki Kaisaniemi,4.2,0,14,15.9,12.3
2004-09-16,Helsinki Helsinki-Malmi lentoasema,NA,NA,9.9,14.8,6.6
2004-09-16,Helsinki Herttoniemi,NA,NA,9.8,14.2,6.6
2004-09-16,Helsinki Kaisaniemi,3,0,10,14.4,7
2004-09-17,Helsinki Helsinki-Malmi lentoasema,NA,NA,9.8,13.8,2.5
2004-09-17,Helsinki Herttoniemi,NA,NA,10.3,13.8,5.3
2004-09-17,Helsinki Kaisaniemi,0.1,0,10.5,14.1,5.5
2004-09-18,Helsinki Helsinki-Malmi lentoasema,NA,NA,13.1,14.2,12.3
2004-09-18,Helsinki Herttoniemi,NA,NA,12.8,13.8,12.2
2004-09-18,Helsinki Kaisaniemi,0.2,0,13.1,14.3,12.3
2004-09-19,Helsinki Helsinki-Malmi lentoasema,NA,NA,13.3,15.9,11.6
2004-09-19,Helsinki Herttoniemi,NA,NA,13,15.8,11
2004-09-19,Helsinki Kaisaniemi,1.4,0,13,15.4,11.2
2004-09-20,Helsinki Helsinki-Malmi lentoasema,NA,NA,13.5,16.2,10.8
2004-09-20,Helsinki Herttoniemi,NA,NA,13.2,15.4,11.1
2004-09-20,Helsinki Kaisaniemi,3,0,13.2,15.3,10.6
2004-09-21,Helsinki Helsinki-Malmi lentoasema,NA,NA,12,13.8,11.3
2004-09-21,Helsinki Herttoniemi,NA,NA,11.9,13.9,11.2
2004-09-21,Helsinki Kaisaniemi,11.3,0,12,13.5,11
2004-09-22,Helsinki Helsinki-Malmi lentoasema,NA,NA,10.5,12.8,7.9
2004-09-22,Helsinki Herttoniemi,NA,NA,10.7,12.6,8.9
2004-09-22,Helsinki Kaisaniemi,8.2,0,11,13.2,9.6
2004-09-23,Helsinki Helsinki-Malmi lentoasema,NA,NA,9.8,13.3,7.9
2004-09-23,Helsinki Herttoniemi,NA,NA,10.6,13.8,9.1
2004-09-23,Helsinki Kaisaniemi,0.5,0,10.5,12.7,8.8
2004-09-24,Helsinki Helsinki-Malmi lentoasema,NA,NA,11,13.9,7
2004-09-24,Helsinki Herttoniemi,NA,NA,11.3,13.9,8.7
2004-09-24,Helsinki Kaisaniemi,10.8,0,11.4,13.8,8.2
2004-09-25,Helsinki Helsinki-Malmi lentoasema,NA,NA,11,13,9.3
2004-09-25,Helsinki Herttoniemi,NA,NA,11,12.8,9.1
2004-09-25,Helsinki Kaisaniemi,0.2,0,11.2,13,9.2
2004-09-26,Helsinki Helsinki-Malmi lentoasema,NA,NA,11.7,15.2,8.8
2004-09-26,Helsinki Herttoniemi,NA,NA,11.6,15.5,9.3
2004-09-26,Helsinki Kaisaniemi,4.5,0,11.7,14.6,8.8
2004-09-27,Helsinki Helsinki-Malmi lentoasema,NA,NA,11.7,13,10.7
2004-09-27,Helsinki Herttoniemi,NA,NA,11.6,13,10.6
2004-09-27,Helsinki Kaisaniemi,13.8,0,11.7,13.2,10.5
2004-09-28,Helsinki Helsinki-Malmi lentoasema,NA,NA,11.2,12.6,9.9
2004-09-28,Helsinki Herttoniemi,NA,NA,10.9,12,9.5
2004-09-28,Helsinki Kaisaniemi,2.3,0,11.2,12.4,9.6
2004-09-29,Helsinki Helsinki-Malmi lentoasema,NA,NA,10.6,13.8,9.2
2004-09-29,Helsinki Herttoniemi,NA,NA,11,13.7,9.8
2004-09-29,Helsinki Kaisaniemi,0,0,11.2,13.9,9.6
2004-09-30,Helsinki Helsinki-Malmi lentoasema,NA,NA,8.6,12,6.5
2004-09-30,Helsinki Herttoniemi,NA,NA,9.2,12.3,7.4
2004-09-30,Helsinki Kaisaniemi,0,0,9.4,12.4,7.4
2004-10-01,Helsinki Helsinki-Malmi lentoasema,NA,NA,6.4,NA,NA
2004-10-01,Helsinki Herttoniemi,NA,NA,8,14,3.7
2004-10-01,Helsinki Kaisaniemi,0,0,7.8,12.8,3.2
2004-10-02,Helsinki Helsinki-Malmi lentoasema,NA,NA,5.9,11.8,0
2004-10-02,Helsinki Herttoniemi,NA,NA,7,11.6,1.8
2004-10-02,Helsinki Kaisaniemi,0,0,7.4,11.9,2.2
2004-10-03,Helsinki Helsinki-Malmi lentoasema,NA,NA,7.7,9.5,6.1
2004-10-03,Helsinki Herttoniemi,NA,NA,8.3,9.9,6.4
2004-10-03,Helsinki Kaisaniemi,0,0,8.9,10.4,6.9
2004-10-04,Helsinki Helsinki-Malmi lentoasema,NA,NA,9.6,12.3,6.6
2004-10-04,Helsinki Herttoniemi,NA,NA,10.2,12.8,7.6
2004-10-04,Helsinki Kaisaniemi,0,0,10.7,12.5,8.6
2004-10-05,Helsinki Helsinki-Malmi lentoasema,NA,NA,11.8,14.2,9.7
2004-10-05,Helsinki Herttoniemi,NA,NA,11.7,14.3,9.8
2004-10-05,Helsinki Kaisaniemi,9.9,0,12,14.1,10
2004-10-06,Helsinki Helsinki-Malmi lentoasema,NA,NA,12,13.1,11.4
2004-10-06,Helsinki Kaisaniemi,9.6,0,12,13.1,11.1
2004-10-07,Helsinki Helsinki-Malmi lentoasema,NA,NA,10.9,14.2,9.1
2004-10-07,Helsinki Kaisaniemi,4.5,0,11.2,13.7,9.4
2004-10-08,Helsinki Helsinki-Malmi lentoasema,NA,NA,9,12.3,7.1
2004-10-08,Helsinki Herttoniemi,NA,NA,9.4,12.6,8.5
2004-10-08,Helsinki Kaisaniemi,3.2,0,9.6,12.5,8.3
2004-10-09,Helsinki Helsinki-Malmi lentoasema,NA,NA,3.7,8.1,0
2004-10-09,Helsinki Herttoniemi,NA,NA,4.4,8.6,1.7
2004-10-09,Helsinki Kaisaniemi,0.9,0,4.6,9,0.9
2004-10-10,Helsinki Helsinki-Malmi lentoasema,NA,NA,1.3,4.5,-1.4
2004-10-10,Helsinki Herttoniemi,NA,NA,2,4.4,1
2004-10-10,Helsinki Kaisaniemi,0,0,2.6,4.7,0.7
2004-10-11,Helsinki Helsinki-Malmi lentoasema,NA,NA,-1.4,3.5,-4.4
2004-10-11,Helsinki Herttoniemi,NA,NA,0,3.5,-2.4
2004-10-11,Helsinki Kaisaniemi,0,0,0.1,3.9,-2.9
2004-10-12,Helsinki Helsinki-Malmi lentoasema,NA,NA,2.1,9.8,-5.8
2004-10-12,Helsinki Herttoniemi,NA,NA,4.4,9.9,-2.1
2004-10-12,Helsinki Kaisaniemi,0,0,3.7,9.9,-2.9
2004-10-13,Helsinki Helsinki-Malmi lentoasema,NA,NA,5.1,9.1,-1.4
2004-10-13,Helsinki Herttoniemi,NA,NA,6.8,8.9,3.7
2004-10-13,Helsinki Kaisaniemi,0,0,6.5,9.2,2
2004-10-14,Helsinki Helsinki-Malmi lentoasema,NA,NA,6.7,8.2,3.7
2004-10-14,Helsinki Herttoniemi,NA,NA,7.3,8.8,6
2004-10-14,Helsinki Kaisaniemi,0,0,7.3,8.9,5.7
2004-10-15,Helsinki Helsinki-Malmi lentoasema,NA,NA,2.8,8.5,-3
2004-10-15,Helsinki Herttoniemi,NA,NA,6.9,9,2.1
2004-10-15,Helsinki Kaisaniemi,0,0,7.4,8.8,5.2
2004-10-16,Helsinki Helsinki-Malmi lentoasema,NA,NA,6.5,8,6
2004-10-16,Helsinki Herttoniemi,NA,NA,6.8,8.1,6.1
2004-10-16,Helsinki Kaisaniemi,0.3,0,7.1,8.7,6.4
2004-10-17,Helsinki Helsinki-Malmi lentoasema,NA,NA,7.1,8.6,5.6
2004-10-17,Helsinki Herttoniemi,NA,NA,7.2,8.8,5.7
2004-10-17,Helsinki Kaisaniemi,3,0,7.7,9.4,6
2004-10-18,Helsinki Helsinki-Malmi lentoasema,NA,NA,7.7,8.8,6.8
2004-10-18,Helsinki Kaisaniemi,4.9,0,8.1,9.4,7.6
2004-10-19,Helsinki Helsinki-Malmi lentoasema,NA,NA,4.9,7.7,3.5
2004-10-19,Helsinki Herttoniemi,NA,NA,4.9,7.7,3.7
2004-10-19,Helsinki Kaisaniemi,0,0,5.3,8.2,3.8
2004-10-20,Helsinki Helsinki-Malmi lentoasema,NA,NA,3.9,5.6,1.2
2004-10-20,Helsinki Kaisaniemi,0,0,4.3,5.9,1.7
2004-10-21,Helsinki Helsinki-Malmi lentoasema,NA,NA,4.5,5.9,2.9
2004-10-21,Helsinki Kaisaniemi,2.4,0,5.2,6.7,3.6
2004-10-22,Helsinki Helsinki-Malmi lentoasema,NA,NA,8.5,10.6,4.8
2004-10-22,Helsinki Kaisaniemi,13.6,0,8.8,11,5.1
2004-10-23,Helsinki Helsinki-Malmi lentoasema,NA,NA,8.6,10.3,7.2
